person_id,household_id,age,sex,education_level,is_employed
8651,2441,30,Female,Tertiary,0
8652,2441,0,Female,Secondary,0
8653,2442,41,Male,Secondary,1
8654,2442,26,Male,None,1
8655,2442,27,Female,Primary,0
8656,2443,34,Female,Secondary,0
8657,2443,41,Female,Primary,1
8658,2443,15,Female,Tertiary,0
8659,2444,32,Female,Tertiary,0
8660,2444,33,Male,Secondary,0
8661,2444,7,Female,Tertiary,0
8662,2445,27,Male,Secondary,0
8663,2445,35,Male,Primary,0
8664,2445,48,Male,Tertiary,1
8665,2445,53,Female,Tertiary,1
8666,2446,25,Female,Primary,0
8667,2446,9,Female,Secondary,0
8668,2446,54,Male,Secondary,0
8669,2446,45,Female,Secondary,0
8670,2446,47,Female,Primary,1
8671,2446,58,Female,Primary,1
8672,2446,34,Female,Primary,1
8673,2447,0,Female,Tertiary,0
8674,2447,9,Female,Tertiary,0
8675,2447,7,Female,Secondary,0
8676,2447,23,Male,Secondary,1
8677,2447,62,Male,Primary,0
8678,2447,30,Female,Tertiary,0
8679,2448,51,Female,Tertiary,1
8680,2448,49,Male,Primary,1
8681,2448,0,Male,Primary,0
8682,2448,49,Female,Secondary,0
8683,2449,20,Female,Secondary,0
8684,2449,25,Female,Primary,0
8685,2449,30,Female,Secondary,0
8686,2449,0,Male,Secondary,0
8687,2449,8,Female,Secondary,0
8688,2449,18,Male,Tertiary,1
8689,2450,7,Female,Secondary,0
8690,2450,21,Male,Secondary,0
8691,2450,64,Female,Primary,1
8692,2450,20,Female,Secondary,0
8693,2451,18,Male,Secondary,1
8694,2451,6,Male,Tertiary,0
8695,2452,0,Female,Primary,0
8696,2452,13,Male,Secondary,0
8697,2452,32,Male,Tertiary,1
8698,2452,36,Male,Primary,0
8699,2452,45,Male,Tertiary,1
8700,2452,3,Female,Primary,0
8701,2453,48,Male,Secondary,1
8702,2453,39,Female,Primary,0
8703,2453,32,Male,Secondary,0
8704,2454,35,Male,Primary,0
8705,2454,32,Male,Secondary,0
8706,2455,53,Female,Tertiary,0
8707,2455,6,Female,Secondary,0
8708,2455,49,Female,Tertiary,1
8709,2456,59,Female,Primary,1
8710,2456,12,Female,Secondary,0
8711,2456,18,Female,Tertiary,0
8712,2456,9,Male,Tertiary,0
8713,2456,58,Male,Secondary,0
8714,2457,40,Male,Primary,0
8715,2457,44,Female,Secondary,1
8716,2457,41,Female,Secondary,0
8717,2457,3,Female,Secondary,0
8718,2458,3,Male,Secondary,0
8719,2458,13,Male,Primary,0
8720,2458,42,Female,Secondary,0
8721,2458,14,Female,Secondary,0
8722,2458,34,Female,Secondary,0
8723,2458,41,Male,Secondary,0
8724,2459,5,Female,Primary,0
8725,2459,3,Female,Primary,0
8726,2459,54,Female,Secondary,0
8727,2460,30,Male,Secondary,0
8728,2460,87,Male,Secondary,1
8729,2460,6,Female,Tertiary,0
8730,2460,44,Male,Primary,1
8731,2461,19,Male,Primary,1
8732,2461,26,Male,Secondary,1
8733,2461,44,Female,Secondary,1
8734,2462,0,Female,Tertiary,0
8735,2462,41,Male,Secondary,0
8736,2462,26,Male,None,0
8737,2462,14,Male,Tertiary,0
8738,2463,28,Male,Tertiary,0
8739,2463,32,Male,Secondary,0
8740,2463,35,Male,Secondary,0
8741,2463,0,Male,Secondary,0
8742,2464,0,Male,Primary,0
8743,2464,15,Male,Secondary,0
8744,2464,48,Female,Secondary,1
8745,2465,32,Male,Secondary,0
8746,2466,2,Male,Secondary,0
8747,2466,32,Male,Secondary,0
8748,2467,26,Male,Secondary,0
8749,2467,38,Male,None,0
8750,2467,38,Female,Primary,1
8751,2468,35,Male,Primary,0
8752,2468,54,Female,Secondary,0
8753,2468,16,Male,Secondary,0
8754,2468,0,Female,Primary,0
8755,2468,32,Female,Secondary,0
8756,2468,38,Male,Primary,0
8757,2468,7,Male,Secondary,0
8758,2469,43,Female,Tertiary,0
8759,2469,39,Female,Primary,1
8760,2469,5,Male,Secondary,0
8761,2469,0,Female,Tertiary,0
8762,2469,25,Female,Secondary,0
8763,2470,52,Female,Secondary,1
8764,2470,34,Female,Primary,1
8765,2470,25,Female,None,0
8766,2470,77,Male,Primary,0
8767,2471,62,Male,Tertiary,0
8768,2471,19,Female,Tertiary,1
8769,2472,48,Male,Secondary,1
8770,2473,50,Male,Secondary,1
8771,2473,0,Male,Primary,0
8772,2473,0,Male,Secondary,0
8773,2473,0,Male,Primary,0
8774,2474,31,Female,Secondary,1
8775,2474,21,Male,Secondary,1
8776,2474,63,Male,Primary,1
8777,2475,36,Female,Tertiary,1
8778,2476,47,Male,Tertiary,1
8779,2476,42,Female,Secondary,0
8780,2476,54,Male,Secondary,0
8781,2476,60,Male,Secondary,0
8782,2476,17,Male,Secondary,0
8783,2476,17,Male,Tertiary,0
8784,2477,55,Female,Secondary,0
8785,2477,0,Female,Secondary,0
8786,2477,42,Male,Secondary,1
8787,2477,54,Male,Primary,1
8788,2478,45,Male,Primary,1
8789,2478,0,Female,Tertiary,0
8790,2478,45,Female,Tertiary,1
8791,2478,44,Female,Primary,0
8792,2479,9,Male,Tertiary,0
8793,2479,40,Female,Tertiary,0
8794,2480,35,Female,Tertiary,1
8795,2480,27,Female,Secondary,0
8796,2480,32,Female,Secondary,1
8797,2480,28,Male,Secondary,1
8798,2480,22,Male,Primary,1
8799,2481,14,Female,Secondary,0
8800,2481,44,Female,Secondary,0
8801,2481,16,Female,Primary,0
8802,2482,7,Female,Secondary,0
8803,2482,21,Male,Primary,0
8804,2482,16,Male,Tertiary,0
8805,2483,9,Male,None,0
8806,2483,34,Male,Secondary,1
8807,2483,6,Male,Secondary,0
8808,2483,0,Male,Secondary,0
8809,2484,50,Male,Secondary,1
8810,2484,53,Female,None,0
8811,2484,33,Male,None,1
8812,2485,12,Male,Secondary,0
8813,2485,19,Male,None,1
8814,2485,15,Female,Secondary,0
8815,2485,0,Female,Tertiary,0
8816,2485,0,Male,Tertiary,0
8817,2486,39,Female,Secondary,1
8818,2486,54,Male,Secondary,0
8819,2486,39,Male,Primary,1
8820,2487,28,Male,Secondary,1
8821,2487,0,Male,Secondary,0
8822,2488,17,Female,Primary,0
8823,2488,13,Male,Primary,0
8824,2488,4,Male,Primary,0
8825,2489,23,Male,Primary,0
8826,2489,10,Male,Primary,0
8827,2489,12,Female,Secondary,0
8828,2489,10,Male,Primary,0
8829,2489,19,Female,Secondary,1
8830,2489,29,Male,Primary,1
8831,2489,43,Female,Secondary,0
8832,2490,10,Female,Secondary,0
8833,2490,22,Female,None,1
8834,2490,42,Female,Secondary,0
8835,2490,55,Female,Secondary,0
8836,2491,23,Male,Secondary,0
8837,2491,30,Male,None,1
8838,2491,31,Male,Primary,0
8839,2491,6,Male,Secondary,0
8840,2491,23,Male,Secondary,1
8841,2492,49,Male,Secondary,0
8842,2492,37,Male,Secondary,1
8843,2492,82,Female,Primary,1
8844,2492,57,Female,Primary,1
8845,2492,0,Female,Primary,0
8846,2492,14,Female,Secondary,0
8847,2492,10,Male,Primary,0
8848,2493,36,Female,Primary,1
8849,2493,56,Female,Secondary,1
8850,2493,30,Female,Secondary,0
8851,2494,53,Male,Tertiary,1
8852,2494,38,Male,Secondary,0
8853,2494,69,Male,Secondary,0
8854,2494,42,Male,Secondary,1
8855,2495,29,Male,Tertiary,0
8856,2495,26,Female,Secondary,0
8857,2495,31,Male,Primary,0
8858,2495,45,Male,None,0
8859,2495,17,Female,Secondary,0
8860,2495,19,Male,Secondary,0
8861,2496,11,Male,Secondary,0
8862,2496,10,Female,Primary,0
8863,2496,16,Male,None,0
8864,2496,16,Female,None,0
8865,2496,50,Female,Primary,0
8866,2497,63,Female,None,0
8867,2497,34,Female,Primary,0
8868,2498,16,Female,Secondary,0
8869,2498,23,Female,Secondary,1
8870,2498,35,Female,Tertiary,1
8871,2498,33,Male,Secondary,1
8872,2499,2,Male,Secondary,0
8873,2499,47,Male,Secondary,1
8874,2499,23,Male,Secondary,0
8875,2499,9,Male,Primary,0
8876,2499,51,Male,Secondary,0
8877,2500,47,Male,Tertiary,0
8878,2500,33,Male,Primary,1
8879,2500,28,Male,Tertiary,1
8880,2500,39,Female,Tertiary,0
8881,2500,25,Male,Primary,0
8882,2501,34,Male,Secondary,0
8883,2501,0,Male,Secondary,0
8884,2501,31,Male,Secondary,1
8885,2501,6,Male,Secondary,0
8886,2502,32,Female,Tertiary,0
8887,2502,29,Male,None,1
8888,2503,0,Male,Primary,0
8889,2503,15,Female,Tertiary,0
8890,2503,26,Male,Secondary,0
8891,2503,40,Female,Secondary,0
8892,2503,5,Male,Secondary,0
8893,2504,9,Female,Secondary,0
8894,2504,36,Female,Secondary,0
8895,2504,28,Male,Secondary,1
8896,2504,51,Female,None,0
8897,2505,41,Male,Secondary,1
8898,2505,31,Male,Tertiary,1
8899,2505,11,Female,Tertiary,0
8900,2505,20,Female,Secondary,0
8901,2506,34,Male,Secondary,1
8902,2506,50,Female,None,0
8903,2506,28,Female,Secondary,1
8904,2506,23,Male,Tertiary,1
8905,2506,33,Male,Tertiary,1
8906,2506,28,Female,Tertiary,0
8907,2507,16,Female,Tertiary,0
8908,2507,26,Female,None,1
8909,2507,20,Female,Primary,1
8910,2507,13,Female,Secondary,0
8911,2507,16,Male,Secondary,0
8912,2507,47,Male,Primary,1
8913,2508,44,Male,Secondary,0
8914,2508,0,Male,Secondary,0
8915,2508,32,Female,Secondary,0
8916,2509,22,Male,Primary,1
8917,2509,0,Female,Primary,0
8918,2509,0,Female,Tertiary,0
8919,2510,35,Male,Secondary,0
8920,2511,49,Male,Tertiary,1
8921,2511,35,Female,Primary,0
8922,2511,43,Female,Tertiary,1
8923,2512,8,Male,Secondary,0
8924,2512,7,Female,Secondary,0
8925,2512,52,Female,Secondary,0
8926,2513,18,Female,Secondary,0
8927,2513,0,Male,Primary,0
8928,2513,15,Male,Primary,0
8929,2514,36,Male,Secondary,0
8930,2514,33,Male,Secondary,1
8931,2515,1,Female,Primary,0
8932,2515,68,Female,Secondary,1
8933,2515,20,Male,Secondary,0
8934,2515,24,Female,Primary,1
8935,2515,34,Female,Tertiary,1
8936,2515,31,Female,Tertiary,0
8937,2515,23,Female,Secondary,1
8938,2516,16,Male,Secondary,0
8939,2516,42,Female,Tertiary,0
8940,2516,40,Male,Secondary,1
8941,2517,45,Male,Secondary,0
8942,2517,10,Male,Tertiary,0
8943,2518,8,Female,Tertiary,0
8944,2518,59,Male,Tertiary,1
8945,2518,47,Female,Tertiary,0
8946,2518,12,Female,Primary,0
8947,2518,72,Male,Primary,0
8948,2518,29,Female,None,1
8949,2519,48,Female,Tertiary,0
8950,2520,39,Male,Tertiary,0
8951,2520,0,Male,Secondary,0
8952,2520,52,Male,Tertiary,0
8953,2521,27,Male,Tertiary,1
8954,2521,12,Female,Secondary,0
8955,2522,8,Male,Secondary,0
8956,2522,55,Female,Secondary,1
8957,2522,24,Male,Primary,1
8958,2522,38,Female,Secondary,1
8959,2523,1,Female,Secondary,0
8960,2523,22,Male,None,1
8961,2524,41,Female,Tertiary,1
8962,2524,24,Female,Secondary,0
8963,2524,18,Male,Primary,0
8964,2525,4,Female,Tertiary,0
8965,2526,40,Male,Secondary,0
8966,2526,0,Female,Secondary,0
8967,2526,26,Male,Primary,0
8968,2526,45,Male,None,0
8969,2527,37,Male,Secondary,0
8970,2527,14,Female,Primary,0
8971,2527,33,Female,Tertiary,0
8972,2527,19,Female,Secondary,0
8973,2528,24,Male,Primary,0
8974,2529,41,Female,Primary,0
8975,2529,10,Female,Secondary,0
8976,2529,36,Male,Primary,0
8977,2530,18,Female,Secondary,1
8978,2530,0,Male,Secondary,0
8979,2530,0,Female,Primary,0
8980,2530,21,Female,Secondary,1
8981,2531,24,Male,Secondary,0
8982,2531,34,Male,Secondary,1
8983,2531,45,Female,Secondary,1
8984,2532,19,Male,Secondary,0
8985,2532,0,Male,Primary,0
8986,2532,46,Male,Tertiary,0
8987,2532,17,Male,Secondary,0
8988,2532,27,Male,Secondary,1
8989,2533,9,Male,Secondary,0
8990,2533,4,Male,Secondary,0
8991,2533,17,Male,Secondary,0
8992,2534,25,Male,Secondary,1
8993,2534,28,Male,Primary,0
8994,2534,8,Female,Secondary,0
8995,2534,25,Male,Primary,0
8996,2535,16,Male,Tertiary,0
8997,2535,2,Female,Secondary,0
8998,2535,22,Female,Primary,1
8999,2536,24,Female,Secondary,1
9000,2536,24,Male,Secondary,1
9001,2536,8,Male,Tertiary,0
9002,2536,24,Female,Secondary,0
9003,2537,15,Male,Primary,0
9004,2537,19,Male,Primary,0
9005,2538,4,Female,Primary,0
9006,2538,14,Male,Tertiary,0
9007,2538,18,Male,Tertiary,0
9008,2538,6,Male,Secondary,0
9009,2538,34,Female,Secondary,0
9010,2538,56,Female,Primary,0
9011,2539,30,Male,Secondary,1
9012,2539,6,Male,Secondary,0
9013,2540,2,Male,None,0
9014,2540,38,Female,Secondary,0
9015,2540,22,Female,Primary,1
9016,2541,18,Female,Tertiary,1
9017,2541,23,Female,Primary,0
9018,2541,35,Female,Primary,1
9019,2541,41,Female,None,1
9020,2541,3,Female,Primary,0
9021,2542,6,Female,Secondary,0
9022,2543,32,Female,Secondary,0
9023,2543,15,Male,Tertiary,0
9024,2543,58,Male,Primary,0
9025,2543,13,Male,Tertiary,0
9026,2544,29,Male,Secondary,1
9027,2544,36,Female,Secondary,1
9028,2544,34,Female,Secondary,0
9029,2544,67,Female,Primary,0
9030,2544,27,Male,Primary,0
9031,2544,0,Female,Secondary,0
9032,2545,33,Female,Secondary,1
9033,2546,30,Male,Tertiary,0
9034,2546,30,Female,Secondary,1
9035,2546,50,Male,Primary,1
9036,2546,27,Male,Tertiary,1
9037,2546,47,Female,Secondary,1
9038,2547,14,Male,Secondary,0
9039,2547,0,Female,Primary,0
9040,2547,54,Male,Tertiary,0
9041,2547,36,Female,None,1
9042,2548,0,Male,Tertiary,0
9043,2548,40,Female,Secondary,0
9044,2548,34,Male,Secondary,0
9045,2548,21,Male,Primary,1
9046,2548,0,Female,Secondary,0
9047,2548,22,Male,Secondary,1
9048,2549,43,Female,Tertiary,0
9049,2549,58,Female,Primary,0
9050,2549,37,Female,Secondary,0
9051,2550,41,Male,Secondary,0
9052,2550,40,Male,Secondary,1
9053,2550,54,Male,Tertiary,0
9054,2550,20,Female,Secondary,1
9055,2550,62,Female,Secondary,1
9056,2550,47,Male,Primary,1
9057,2550,42,Female,Secondary,0
9058,2551,0,Female,Secondary,0
9059,2551,26,Female,Secondary,1
9060,2551,44,Male,Secondary,1
9061,2552,36,Female,Secondary,0
9062,2552,30,Female,Secondary,1
9063,2552,28,Male,Secondary,0
9064,2552,31,Male,Secondary,0
9065,2552,19,Male,Primary,1
9066,2552,37,Female,Secondary,0
9067,2553,30,Male,Tertiary,1
9068,2553,50,Female,Secondary,0
9069,2553,24,Female,Secondary,0
9070,2553,36,Male,Secondary,1
9071,2554,35,Male,Tertiary,0
9072,2554,0,Female,Secondary,0
9073,2554,31,Female,Primary,0
9074,2555,59,Female,Secondary,0
9075,2555,13,Female,Tertiary,0
9076,2555,17,Female,Secondary,0
9077,2555,22,Male,Tertiary,0
9078,2556,43,Male,Primary,1
9079,2556,69,Male,Secondary,1
9080,2556,30,Female,Primary,1
9081,2557,44,Female,Tertiary,1
9082,2557,19,Female,Secondary,0
9083,2557,0,Female,Primary,0
9084,2557,41,Female,None,1
9085,2557,0,Male,Secondary,0
9086,2558,28,Female,Secondary,1
9087,2558,8,Male,Primary,0
9088,2558,60,Female,Secondary,0
9089,2558,0,Male,Primary,0
9090,2559,27,Female,Secondary,1
9091,2559,9,Male,Secondary,0
9092,2559,20,Male,Secondary,0
9093,2560,9,Female,Primary,0
9094,2560,7,Male,Secondary,0
9095,2560,16,Male,Primary,0
9096,2561,44,Female,Secondary,1
9097,2561,11,Male,Secondary,0
9098,2561,43,Female,None,0
9099,2561,23,Male,Tertiary,1
9100,2561,7,Male,Primary,0
9101,2562,24,Male,Primary,1
9102,2562,20,Female,Tertiary,0
9103,2563,24,Female,Secondary,0
9104,2563,11,Male,Tertiary,0
9105,2563,12,Female,Secondary,0
9106,2563,30,Male,Secondary,1
9107,2564,35,Female,Primary,1
9108,2564,21,Female,Secondary,1
9109,2564,42,Male,Secondary,1
9110,2564,35,Female,Primary,1
9111,2565,36,Male,Secondary,1
9112,2565,39,Male,Secondary,1
9113,2565,48,Female,Tertiary,0
9114,2565,25,Female,Secondary,1
9115,2565,0,Male,Primary,0
9116,2566,24,Male,Tertiary,0
9117,2566,4,Female,Tertiary,0
9118,2566,2,Female,Secondary,0
9119,2566,18,Female,Primary,0
9120,2566,37,Female,Secondary,1
9121,2567,45,Male,Tertiary,1
9122,2567,62,Male,Secondary,1
9123,2567,0,Female,Tertiary,0
9124,2567,15,Female,Secondary,0
9125,2568,10,Female,Primary,0
9126,2568,32,Female,Primary,0
9127,2569,13,Male,Tertiary,0
9128,2569,30,Female,Tertiary,0
9129,2569,23,Female,Tertiary,1
9130,2569,14,Male,Secondary,0
9131,2569,25,Female,Secondary,0
9132,2570,2,Male,Tertiary,0
9133,2570,30,Male,Primary,0
9134,2570,37,Male,Tertiary,0
9135,2570,13,Female,Secondary,0
9136,2571,22,Female,Tertiary,1
9137,2571,23,Male,None,1
9138,2571,16,Female,Secondary,0
9139,2571,9,Male,Primary,0
9140,2571,17,Female,Secondary,0
9141,2572,40,Male,Tertiary,1
9142,2572,18,Male,Secondary,1
9143,2572,6,Female,Secondary,0
9144,2572,20,Female,Primary,1
9145,2573,32,Male,Primary,1
9146,2573,20,Male,Secondary,0
9147,2573,33,Male,Primary,1
9148,2573,26,Female,Secondary,1
9149,2573,65,Female,Primary,0
9150,2574,41,Male,Primary,0
9151,2574,39,Male,Secondary,1
9152,2574,45,Male,Secondary,0
9153,2574,36,Male,Tertiary,0
9154,2575,49,Male,Secondary,0
9155,2575,25,Female,Secondary,0
9156,2575,2,Female,None,0
9157,2575,56,Female,Tertiary,0
9158,2575,60,Female,None,0
9159,2576,23,Male,Secondary,1
9160,2576,0,Male,Secondary,0
9161,2576,22,Male,Secondary,0
9162,2576,56,Female,Secondary,1
9163,2576,36,Male,Secondary,1
9164,2576,37,Male,Secondary,0
9165,2577,21,Female,None,0
9166,2577,17,Female,Primary,0
9167,2577,33,Female,Secondary,0
9168,2577,30,Female,Primary,0
9169,2578,30,Female,Tertiary,0
9170,2578,44,Male,Secondary,1
9171,2578,59,Female,Secondary,1
9172,2578,10,Female,Tertiary,0
9173,2578,28,Female,Primary,0
9174,2578,33,Female,Primary,0
9175,2579,44,Male,Secondary,1
9176,2579,34,Female,None,1
9177,2579,43,Male,Secondary,0
9178,2580,63,Female,Secondary,1
9179,2580,6,Male,Primary,0
9180,2580,0,Male,Secondary,0
9181,2580,51,Female,Tertiary,0
9182,2581,25,Male,Secondary,1
9183,2581,3,Male,Primary,0
9184,2582,45,Male,Secondary,0
9185,2582,6,Female,Secondary,0
9186,2583,22,Female,Secondary,0
9187,2583,28,Female,Tertiary,0
9188,2584,7,Male,Primary,0
9189,2584,0,Male,Primary,0
9190,2584,33,Female,Secondary,0
9191,2584,51,Male,Secondary,0
9192,2585,29,Male,Tertiary,0
9193,2586,39,Female,Secondary,1
9194,2586,20,Male,Secondary,0
9195,2586,37,Male,Tertiary,1
9196,2586,51,Female,Secondary,0
9197,2587,24,Female,Secondary,1
9198,2587,36,Female,Secondary,0
9199,2587,27,Male,Primary,0
9200,2587,47,Female,None,0
9201,2587,53,Male,Primary,0
9202,2587,24,Male,Secondary,0
9203,2588,15,Male,Secondary,0
9204,2588,42,Female,Secondary,0
9205,2588,24,Male,Secondary,0
9206,2588,43,Female,Secondary,1
9207,2588,13,Male,None,0
9208,2589,34,Female,Secondary,1
9209,2589,26,Male,Secondary,1
9210,2589,33,Female,Secondary,0
9211,2589,37,Female,None,0
9212,2589,25,Male,Secondary,1
9213,2590,52,Female,Primary,0
9214,2590,36,Male,Tertiary,1
9215,2590,12,Female,Secondary,0
9216,2591,33,Male,Primary,0
9217,2591,25,Female,Primary,0
9218,2591,15,Male,Secondary,0
9219,2591,9,Female,Secondary,0
9220,2591,52,Female,Tertiary,1
9221,2591,23,Female,Secondary,1
9222,2592,14,Male,Secondary,0
9223,2592,0,Female,Secondary,0
9224,2592,14,Male,Secondary,0
9225,2592,24,Female,Primary,1
9226,2592,32,Female,Secondary,0
9227,2592,7,Male,Secondary,0
9228,2593,2,Male,Secondary,0
9229,2593,13,Female,Primary,0
9230,2593,8,Male,Secondary,0
9231,2593,32,Male,Secondary,0
9232,2594,1,Male,Secondary,0
9233,2594,25,Female,Tertiary,1
9234,2594,18,Female,Secondary,0
9235,2594,35,Female,Secondary,1
9236,2595,38,Male,Secondary,0
9237,2595,86,Female,Secondary,0
9238,2595,33,Female,Secondary,1
9239,2595,0,Female,Secondary,0
9240,2595,23,Female,Primary,1
9241,2595,47,Female,Tertiary,1
9242,2596,18,Female,Tertiary,1
9243,2596,12,Female,Primary,0
9244,2596,39,Female,Secondary,1
9245,2597,65,Male,None,1
9246,2597,38,Female,Tertiary,0
9247,2597,40,Male,Tertiary,1
9248,2597,25,Female,Secondary,0
9249,2597,47,Male,Secondary,0
9250,2597,28,Female,Secondary,1
9251,2598,17,Male,None,0
9252,2598,0,Male,Primary,0
9253,2599,61,Male,Tertiary,0
9254,2599,3,Male,Secondary,0
9255,2599,29,Female,Secondary,0
9256,2600,49,Female,Secondary,1
9257,2600,39,Male,None,0
9258,2600,41,Female,Secondary,1
9259,2601,10,Female,Secondary,0
9260,2601,40,Male,Primary,1
9261,2602,21,Female,Secondary,1
9262,2602,22,Female,Primary,1
9263,2602,40,Female,Secondary,1
9264,2602,20,Female,Tertiary,1
9265,2603,45,Female,Secondary,1
9266,2604,1,Male,Secondary,0
9267,2604,28,Male,Primary,1
9268,2604,26,Female,Secondary,0
9269,2604,16,Male,Secondary,0
9270,2604,53,Male,Tertiary,0
9271,2604,24,Female,Secondary,0
9272,2604,19,Female,Tertiary,1
9273,2605,1,Female,Secondary,0
9274,2605,28,Male,Secondary,0
9275,2605,0,Male,Secondary,0
9276,2605,34,Female,Secondary,0
9277,2606,32,Female,Secondary,0
9278,2606,52,Female,Tertiary,0
9279,2606,64,Female,Tertiary,0
9280,2607,0,Male,Secondary,0
9281,2607,22,Male,Tertiary,0
9282,2607,49,Male,Secondary,0
9283,2608,12,Male,Primary,0
9284,2608,12,Female,Tertiary,0
9285,2609,22,Male,Secondary,1
9286,2609,7,Male,Secondary,0
9287,2609,25,Male,Secondary,1
9288,2609,41,Male,None,0
9289,2609,37,Male,Primary,0
9290,2610,38,Male,Secondary,0
9291,2610,16,Male,Secondary,0
9292,2611,33,Male,Primary,0
9293,2611,21,Female,Secondary,0
9294,2611,0,Female,Primary,0
9295,2611,51,Female,Tertiary,1
9296,2612,24,Male,Tertiary,1
9297,2612,46,Female,Secondary,0
9298,2612,43,Male,Primary,1
9299,2612,29,Male,Tertiary,0
9300,2613,32,Male,Secondary,0
9301,2613,42,Male,Secondary,1
9302,2613,28,Female,Secondary,0
9303,2613,30,Female,Tertiary,0
9304,2613,23,Male,Secondary,1
9305,2613,3,Male,Primary,0
9306,2614,26,Female,Secondary,0
9307,2614,0,Female,None,0
9308,2614,27,Female,Primary,0
9309,2614,24,Female,Primary,1
9310,2615,1,Female,Tertiary,0
9311,2616,32,Male,Secondary,0
9312,2616,18,Female,Secondary,1
9313,2617,13,Female,Tertiary,0
9314,2617,41,Male,Secondary,0
9315,2617,0,Female,Secondary,0
9316,2618,27,Female,Secondary,0
9317,2618,13,Male,Secondary,0
9318,2618,18,Female,Secondary,1
9319,2619,0,Female,Primary,0
9320,2620,40,Male,Secondary,0
9321,2620,34,Male,Secondary,1
9322,2620,0,Male,Primary,0
9323,2620,21,Male,Secondary,0
9324,2620,28,Male,Secondary,0
9325,2621,29,Male,Primary,0
9326,2621,50,Male,Secondary,0
9327,2621,21,Female,Secondary,0
9328,2621,42,Female,Primary,0
9329,2621,34,Male,Secondary,1
9330,2621,27,Male,Secondary,0
9331,2622,33,Male,Secondary,0
9332,2622,20,Female,Secondary,0
9333,2622,50,Male,Primary,0
9334,2623,17,Female,Primary,0
9335,2624,22,Female,Primary,1
9336,2624,57,Female,Primary,1
9337,2624,33,Male,Secondary,1
9338,2624,24,Male,Tertiary,0
9339,2624,22,Male,Secondary,0
9340,2624,17,Male,Secondary,0
9341,2624,55,Male,Secondary,0
9342,2625,33,Male,Secondary,1
9343,2625,32,Male,Secondary,1
9344,2625,15,Male,Primary,0
9345,2625,36,Male,Secondary,1
9346,2626,44,Male,Secondary,1
9347,2627,17,Male,Primary,0
9348,2628,11,Female,Secondary,0
9349,2628,51,Female,Primary,0
9350,2628,23,Male,Primary,1
9351,2628,48,Female,Primary,1
9352,2629,29,Female,Secondary,0
9353,2629,12,Female,Secondary,0
9354,2630,21,Male,Secondary,1
9355,2630,35,Male,None,1
9356,2630,48,Male,Secondary,1
9357,2630,62,Male,Secondary,1
9358,2630,44,Male,Tertiary,0
9359,2630,20,Male,Secondary,1
9360,2631,18,Male,None,1
9361,2631,19,Male,Tertiary,0
9362,2631,17,Male,Secondary,0
9363,2631,21,Female,Primary,1
9364,2631,0,Male,Secondary,0
9365,2631,25,Female,Primary,0
9366,2632,17,Male,Primary,0
9367,2632,19,Male,Tertiary,1
9368,2632,17,Male,None,0
9369,2632,29,Female,Secondary,1
9370,2633,27,Male,Secondary,0
9371,2633,41,Female,Primary,0
9372,2634,0,Female,Tertiary,0
9373,2634,17,Female,Secondary,0
9374,2634,14,Male,Primary,0
9375,2635,22,Male,Secondary,0
9376,2635,4,Female,Secondary,0
9377,2636,25,Female,Secondary,1
9378,2636,0,Male,Primary,0
9379,2636,15,Female,Secondary,0
9380,2636,44,Female,Secondary,1
9381,2636,11,Female,Secondary,0
9382,2637,44,Male,Secondary,1
9383,2637,36,Female,Secondary,0
9384,2637,13,Male,Secondary,0
9385,2637,32,Male,Tertiary,1
9386,2638,0,Female,None,0
9387,2638,44,Female,Tertiary,1
9388,2639,0,Female,Secondary,0
9389,2639,0,Female,None,0
9390,2639,18,Female,Secondary,0
9391,2639,8,Male,Tertiary,0
9392,2640,0,Male,None,0
9393,2640,12,Male,Secondary,0
9394,2640,26,Male,Secondary,0
9395,2640,39,Female,Primary,1
9396,2640,33,Female,Secondary,0
9397,2641,40,Female,Secondary,0
9398,2641,26,Female,Primary,1
9399,2641,35,Male,Tertiary,0
9400,2641,40,Female,Primary,0
9401,2641,10,Male,Tertiary,0
9402,2642,38,Male,Secondary,1
9403,2642,5,Female,Secondary,0
9404,2643,37,Male,Primary,1
9405,2643,0,Male,Secondary,0
9406,2643,52,Male,Secondary,0
9407,2644,30,Male,Secondary,1
9408,2645,64,Male,Secondary,0
9409,2645,22,Female,Secondary,1
9410,2645,52,Male,Secondary,0
9411,2646,6,Female,None,0
9412,2646,19,Female,Secondary,0
9413,2646,8,Male,Primary,0
9414,2646,8,Male,None,0
9415,2646,7,Male,Secondary,0
9416,2647,33,Female,Secondary,0
9417,2647,34,Male,Primary,1
9418,2647,43,Male,Primary,0
9419,2648,10,Female,None,0
9420,2648,38,Female,Primary,0
9421,2648,24,Male,Tertiary,0
9422,2649,0,Female,Secondary,0
9423,2649,0,Female,Primary,0
9424,2649,0,Female,Tertiary,0
9425,2650,12,Male,Primary,0
9426,2650,21,Female,Primary,1
9427,2650,35,Male,Secondary,0
9428,2650,3,Female,Secondary,0
9429,2651,0,Female,Secondary,0
9430,2651,5,Female,Primary,0
9431,2652,0,Male,Secondary,0
9432,2652,27,Female,Primary,0
9433,2652,49,Male,Primary,1
9434,2652,22,Male,Tertiary,1
9435,2652,27,Female,Secondary,0
9436,2652,17,Female,Primary,0
9437,2653,30,Male,Secondary,0
